# Avida deme reaction diversity replication data
# Sat Feb 18 01:08:21 2017
#  1: Update [update]
#  2: Mean number of different reactions by deme [demereact]
#  3: Mean number of deme switch penalties per org  [orgpen]
#  4: Mean shannon mutual information per deme [shannon]
#  5: Mean shannon normalized mutual information per deme [shannonnorm]
#  6: Mean number of orgs that perform a reaction [meanreact]
#  7: Mean percent of orgs that replicate [meanperrepros]

40600 2.85 95.4567 0.243794 0.0783164 23.47 5.38767 
40700 2.74 86.0186 0.265283 0.085119 23.33 5.09616 
40800 2.8 94.7359 0.244875 0.0789409 22.78 5.28606 
40900 2.77 85.2043 0.255127 0.0811682 23.16 5.13173 
41000 2.74 88.2017 0.268493 0.0873198 23.08 5.10503 
41100 2.82 92.6 0.251433 0.0820958 22.85 5.29004 
41200 2.7 84.8243 0.24514 0.0805076 22.4 4.96615 
41300 2.77 92.642 0.267241 0.0867445 23.19 5.14997 
41400 2.82 92.7873 0.269449 0.0876545 22.93 5.27834 
41500 2.74 82.7901 0.280524 0.0907123 22.99 5.12874 
41600 2.68 94.7658 0.228425 0.0724924 23.56 5.14012 
41700 2.76 83.8664 0.282067 0.092933 22.68 5.01212 
41800 2.85 96.0432 0.261381 0.0858913 22.65 5.35677 
